	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0037250	232.2542113648	0.049302586066796	0.156289548143185	0.315456706174794	0.752414917608748	0.918099160262875	CG1074
FBgn0037251	221.452691764857	0.288602617498304	0.180412273607579	1.5996839445971	0.109668715387118	0.377385618573034	CG9804
FBgn0037252	1777.11923352789	-0.0125286354418128	0.0991169734418776	-0.126402522259819	0.899413305693618	0.967592331189405	CG14650
FBgn0037254	5.83803106227885	-0.0497008008980507	0.832695809140088	-0.0596866230771306	0.952405225977972	0.984294042452266	CG14651
FBgn0037255	1197.77088891364	-0.0224916473442552	0.12758133846771	-0.176292611555786	0.860064066255541	0.954671931166135	Fip1
FBgn0037260	12.2434730372284	0.553845450066905	0.591389202861782	0.936515998917127	0.349007579114355	0.695575239957488	Mur82C
FBgn0037261	1457.8204647682	0.00936256584269923	0.102901097109603	0.0909860643441625	0.927503664165978	0.975275423159231	CG9775
FBgn0037262	578.740492065585	0.15257660250481	0.134883395118408	1.13117409575041	0.257981822612702	0.609391156287024	MED31
FBgn0037263	11.0869615004167	0.0174792616012263	0.597382291456503	0.0292597585352075	0.976657421186618	0.991635322364718	slx1
FBgn0037265	154.011411737429	-0.101705300045761	0.184684441893543	-0.550697714452779	0.581840911656304	0.851495712726019	spartin
FBgn0037270	5516.9284159812	-0.0892922841615568	0.0999806803694861	-0.89309538434396	0.371806094557214	0.709708308489437	eIF3f1
FBgn0037273	0	NA	NA	NA	NA	NA	NA
FBgn0037275	7.12936014818323	0.523541860274859	0.919270414412725	0.569518883743608	0.569004059268089	0.842447706124839	CG14655
FBgn0037276	1.1546122532347	-0.742132949416541	1.8874640421394	-0.393190510042961	0.694178778339394	NA	CG17387
FBgn0037279	1022.47154492469	-0.116491360987838	0.124565440990932	-0.93518202208523	0.349694501844686	0.695909040421337	CG1129
FBgn0037280	0.615979125047198	0.82727028421212	2.45269908490008	0.337289759394117	0.735898478705698	NA	BBS5
FBgn0037282	844.266829325646	-0.0401483403330731	0.108547510439896	-0.369868826750327	0.711480229517865	0.90227384243961	CG14657
FBgn0037283	0.190048145436947	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701315	NA	CG14658
FBgn0037284	0	NA	NA	NA	NA	NA	CG14659
FBgn0037288	1.74239093823422	-0.837359829686422	1.63873813833969	-0.510978423029077	0.609366165616729	NA	CG14661
FBgn0037290	67.0979552373649	3.08070846933797	0.324933317837739	9.48104826503625	2.51741248256528e-21	4.43014248681838e-19	CG1124
FBgn0037291	1.08237151351	-1.09392341445951	1.90848732793075	-0.573188723053029	0.566516919006174	NA	CG14662
FBgn0037292	0.343137430414125	1.29383736596609	3.84068255642434	0.336876934492249	0.736209673662433	NA	plh
FBgn0037293	710.572679354191	-0.140771992989376	0.113548526238971	-1.23975182815769	0.215067200724924	0.558717537401419	CG12007
FBgn0037294	0.174687353893076	1.42348849365744	3.82691942631191	0.371967197393882	0.709917272481946	NA	CG12590
FBgn0037295	0.7440188064973	-0.954629539654098	2.32393701688191	-0.410781158318547	0.681233010263128	NA	dpr16
FBgn0037296	5.68972103976194	0.608777182283431	0.842988540790815	0.722165430282518	0.470192774525495	0.782678096590396	Prosbeta2R2
FBgn0037297	304.217111162949	-0.0108639615179711	0.145125055081116	-0.074859310212829	0.94032665142206	0.979080382703873	CG1116
FBgn0037298	1315.15329191998	0.136069339303035	0.0962046292959095	1.41437413458045	0.157252080391964	0.470633012030235	Sccpdh1
FBgn0037299	462.535166935964	-0.0307741106031314	0.12677927922782	-0.242737699650673	0.808208600602656	0.93668366467899	Vps37B
FBgn0037301	911.834904434983	0.16931955492623	0.102950155100919	1.64467508339595	0.100036833816047	0.358543421893034	Mms19
FBgn0037304	7.73546943671704	-0.0372011892732132	0.690270953877665	-0.0538936037569477	0.957019932724001	0.985888337986649	CG1113
FBgn0037305	559.352365270369	0.246351628160757	0.140206717015977	1.75706009957201	0.0789075657960576	0.30913075308972	CG12173
FBgn0037307	3.42937621738005	-0.104329937152751	1.0462448446155	-0.0997184719138018	0.920567835171193	NA	Tim17a2
FBgn0037309	33.8257479109408	0.575211432975124	0.348371059699293	1.65114586002533	0.0987087949518822	0.356249674502569	NA
FBgn0037310	1.63322353588434	-0.928195841116764	1.54470751599112	-0.600887761280305	0.547914745322275	NA	Tim17b1
FBgn0037312	1673.35678591471	-0.178976526525636	0.11632377336503	-1.53860660936435	0.123900364021825	0.40648743587921	CG11999
FBgn0037313	1294.17043330817	-0.244533450211178	0.119337677359877	-2.049088398744	0.0404534717030411	0.198781693078502	CG1161
FBgn0037315	1981.34906811831	-0.0231464745399859	0.105585864239554	-0.219219444825218	0.826479109078032	0.941553833851314	Cerk
FBgn0037317	159.288008963633	-0.00473017510694724	0.202094345009533	-0.0234057766768491	0.981326597147743	0.993749882414891	CG14667
FBgn0037320	0.219933486147051	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701314	NA	CG14668
FBgn0037321	929.680854617399	-0.132746492120334	0.102378993124839	-1.29661845724998	0.19476249857438	0.527784177688936	NA
FBgn0037322	6.2493834896799	0.586761347847602	0.83736794425536	0.700721053239489	0.483477114688098	0.791610556780904	Or83a
FBgn0037323	0.31316091340092	0.0975048859978981	3.67763769953216	0.0265129123541185	0.978848234650765	NA	CG2663
FBgn0037324	0.359225113574904	1.33491591418308	3.44681049947025	0.387290196077866	0.698541382724365	NA	Orco
FBgn0037325	0.159349821020226	-1.08217955442784	3.86266870882156	-0.28016369924668	0.779351915645135	NA	CG12147
FBgn0037326	0.601368483791256	0.907997471223835	2.60669710429693	0.348332558365555	0.727590445050766	NA	CG14669
FBgn0037327	3907.97452795062	-0.105282301239449	0.086969903822353	-1.2105601663594	0.226064018519722	0.57224893525749	PEK
FBgn0037328	17897.1454430731	-0.29523462991005	0.113666850566168	-2.59736790840515	0.00939412442582231	0.0698722745754949	RpL35A
FBgn0037329	553.320817684326	-0.230481766697253	0.121235311970049	-1.90111084759029	0.0572874950549488	0.248677397113948	POLDIP2
FBgn0037330	383.738625095231	0.210164719744469	0.137189819665716	1.53192649612463	0.125540574240941	0.409509233809794	mRpL44
FBgn0037332	427.336454618667	0.0378070228978734	0.121960792886821	0.309993252773931	0.756566087307673	0.918970872752653	Hcs
FBgn0037336	1369.86115348864	-0.119530960952455	0.103106864793306	-1.15929197529256	0.246337191634429	0.597113209143621	CG2519
FBgn0037338	245.094118204341	0.0761199009787672	0.156298476414084	0.487016269928964	0.626246801104069	0.867907639457348	Snm1
FBgn0037339	1107.54960697167	0.116847290764588	0.104465833662033	1.11852159379316	0.263344289228101	0.61610380242437	Pi4KIIalpha
FBgn0037340	165.895268134146	0.256719145825155	0.178072447526343	1.4416556260742	0.149399547593072	0.456975893437914	CG14671
FBgn0037341	245.501035222289	-0.245185427894965	0.156105085122499	-1.57064343997866	0.1162654937423	0.390223864212801	CG12746
FBgn0037342	381.601958126716	-0.0471993373472413	0.130972934862826	-0.360374739992468	0.718566913957828	0.904916886918871	CG2931
FBgn0037344	3843.57991098877	-0.11396974364445	0.125675549471858	-0.906856935365702	0.364482456921292	0.70648673570313	CG2926
FBgn0037345	129.911433956469	0.344649669890297	0.207304492363826	1.66252870818364	0.0964068121242063	0.351693009900867	Rev7
FBgn0037347	262.935921113803	-0.0202491371191134	0.150853672824371	-0.134230322271889	0.89322044917051	0.965250031881536	SecS
FBgn0037350	105.071359068784	-0.349969611836973	0.213454535446246	-1.63955106929599	0.10109854397053	0.361295234874043	CG2911
FBgn0037351	36404.1018605011	-0.267660424227803	0.118603692884245	-2.25676298704319	0.0240228886754841	0.139247297401571	RpL13A
FBgn0037352	7.84336199723085	0.257495871778543	0.707779918667377	0.363807823572279	0.716001520061477	0.903762056293108	NA
FBgn0037354	442.715328833091	-0.14497179396521	0.12627529690377	-1.14806139854644	0.250943218171241	0.601006017923685	CG12171
FBgn0037356	230.837618539211	0.331116971015612	0.160187640789707	2.06705691764509	0.0387287910261341	0.192528040812968	CG12170
FBgn0037357	3764.79827473588	-0.0473518691719904	0.107197546651471	-0.441725306698896	0.658687994646474	0.881936007652142	NA
FBgn0037358	719.562301693635	0.00644927349318997	0.123558984275144	0.0521959089500813	0.958372592676974	0.986180970554989	elm
FBgn0037359	164.679103276268	0.286027710188078	0.1911175003451	1.49660658846835	0.134495654789882	0.427075881088477	MED27
FBgn0037360	1792.41798491054	-0.0369671451077645	0.0928954815744927	-0.397943414267362	0.690671897160428	0.896100690695491	CG2182
FBgn0037363	1689.66476826095	-0.27966303469057	0.10676292737907	-2.61947701843736	0.00880647062680255	0.0663425813743456	Atg17
FBgn0037364	383.786578665257	0.192032395736018	0.129392286373972	1.48411007423582	0.137779721021111	0.433553646678392	Rab23
FBgn0037365	1.90559726847859	-0.135826348254753	1.4922374051379	-0.0910219431486514	0.927475155317846	NA	CG2104
FBgn0037368	66.1968540242053	0.0852346644065332	0.255866242306656	0.333121961061121	0.739042222683408	0.912660151062718	CG1239
FBgn0037369	284.713285597679	0.459990283127683	0.14497919842835	3.17280194754983	0.00150975476205637	0.0161609880186545	CG2100
FBgn0037370	539.187265571264	0.184407199496071	0.11633730411018	1.58510806921763	0.112941782535804	0.383400750205456	CG1236
FBgn0037371	851.794888785647	0.081259311465889	0.1044741667296	0.777793343652162	0.436690852675759	0.756684287651439	Sym
FBgn0037372	226.87928421373	0.0362852635730374	0.16204101057594	0.223926421120611	0.822814556626926	0.940049311423299	CG2091
FBgn0037374	1052.84597067504	-0.0136143244946191	0.123955837396078	-0.10983205616301	0.912542567688311	0.971454494032583	jagn
FBgn0037375	39.3658367216191	-0.724957260215726	0.333193850523238	-2.17578223330735	0.0295715477961396	0.161114581460206	kat-60L1
FBgn0037376	1040.78490310503	-0.0986936820921048	0.103035282778686	-0.957862971115374	0.338131860583116	0.685614214361581	Hat1
FBgn0037377	369.185395939886	-0.206824233092495	0.134214982076687	-1.54099214478396	0.123318697798173	0.405334785926829	CG1218
FBgn0037378	396.77724834316	0.0660666572756906	0.140374746274891	0.470644891826302	0.63789434403068	0.873279948395155	PSMG1
FBgn0037379	881.207408039328	-0.0992760729709572	0.112473639520585	-0.882660802958967	0.377419566180118	0.713561401551108	CG10979
FBgn0037380	1.42721549726658	-0.863919754131853	1.64284716868802	-0.525867390830871	0.598980347212133	NA	NA
FBgn0037382	577.20265958943	0.133715408174311	0.124694754397001	1.07234188656077	0.283566499624402	0.635370926965906	Hpr1
FBgn0037383	185.246806446787	-0.0721807756082626	0.16079341479414	-0.448903804304884	0.653501051609429	0.87964627407421	Sec20
FBgn0037384	207.909171528328	0.209291065677034	0.169852297429164	1.23219449395035	0.217876439604981	0.562809204605863	dgrn
FBgn0037385	1.04362720315446	-1.52125934655887	2.07410437882589	-0.733453611153376	0.463281811196521	NA	glob3
FBgn0037386	20.4467774875151	-0.187399534672868	0.460001596008532	-0.407388879297262	0.683722393403484	0.893653199577727	CG1208
FBgn0037387	15.0377291277051	-0.638454380679036	0.513572092359997	-1.24316408577649	0.213807374101552	0.557785074303933	CG1213
FBgn0037388	0.444410409840136	0.035646253988182	2.94091756406567	0.0121207933278153	0.990329242933973	NA	CG14676
FBgn0037389	0.547114878330545	-1.12028555451052	2.7982639562733	-0.400350207134321	0.688898593189399	NA	NA
FBgn0037391	1258.79905269559	-0.0266038004089516	0.0976558153665179	-0.272424128651256	0.785295922056291	0.927990708860234	CG2017
FBgn0037395	0.219933486147051	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701314	NA	CG10280
FBgn0037396	0	NA	NA	NA	NA	NA	CG11459
FBgn0037397	0	NA	NA	NA	NA	NA	NA
FBgn0037398	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG15580
FBgn0037399	0.125504515033079	-0.777587940589801	3.87024885644679	-0.200914196846683	0.840765666585132	NA	Or83c
FBgn0037402	0.376748140750255	-0.271586333522987	3.15922537056606	-0.0859661156349618	0.931493353284428	NA	Vha14-2
FBgn0037405	41.5959159570586	0.316200119931011	0.34159357367408	0.925661793136374	0.354621769344866	0.701519339634955	CG1077
FBgn0037406	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	Osi1
FBgn0037408	0.646236601046297	-2.53753076164977	2.61606852051699	-0.969978707265777	0.332057105712995	NA	NPFR
FBgn0037409	0.347006219388067	-0.218819706601949	3.53157849435309	-0.0619608786699308	0.950593986409735	NA	Osi24
FBgn0037410	0	NA	NA	NA	NA	NA	Osi2
FBgn0037411	0	NA	NA	NA	NA	NA	Osi3
FBgn0037412	0.190048145436947	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701315	NA	Osi4
FBgn0037413	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	Osi5
FBgn0037414	0.357066732893598	-0.461846135974102	3.2302673858514	-0.142974584084585	0.886310253910107	NA	Osi7
FBgn0037415	0	NA	NA	NA	NA	NA	Osi8
FBgn0037416	0	NA	NA	NA	NA	NA	Osi9
FBgn0037417	0	NA	NA	NA	NA	NA	NA
FBgn0037418	0	NA	NA	NA	NA	NA	Osi11
FBgn0037419	0	NA	NA	NA	NA	NA	Osi12
FBgn0037420	0.171568715207063	0.674575206109884	3.87108289295889	0.17426007780326	0.861661072454287	NA	CG15597
FBgn0037421	0	NA	NA	NA	NA	NA	CG15594
FBgn0037422	0	NA	NA	NA	NA	NA	Osi13
FBgn0037424	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	Osi15
FBgn0037427	0	NA	NA	NA	NA	NA	Osi17
FBgn0037428	0.174687353893076	1.42348849365744	3.82691942631191	0.371967197393882	0.709917272481946	NA	Osi18
FBgn0037429	124.116697366747	-0.00917814587436446	0.19417010462849	-0.0472685838632327	0.962299166528561	0.987897604280108	Osi19
FBgn0037430	0.42668112989818	-0.311080908227233	3.25587536858089	-0.0955444766802671	0.92388236453771	NA	Osi20
FBgn0037431	3.05729044558951	0.111910858837811	1.11490316507074	0.100377200768562	0.920044869488848	NA	CG17917
FBgn0037432	6.50838971201413	-0.554517405525011	0.775549888172493	-0.714999014224187	0.474609652405887	0.785826829367279	CG10298
FBgn0037433	20.2932072774446	0.0239216179117251	0.435669542469319	0.0549077123366036	0.956211987594016	0.985736935606622	CG17919
FBgn0037434	1010.74948233755	0.31746658822486	0.112130262190023	2.83123023191421	0.00463693304423774	0.0402370550850571	NA
FBgn0037435	112.405988970842	0.241060481883285	0.197547534701017	1.22026570591288	0.222364165745036	0.567400536807988	CG18048
FBgn0037436	1.82580299278813	-1.55064488408154	1.60504547110468	-0.966106513489807	0.333990885591622	NA	Hr83
FBgn0037439	1047.23847940181	-0.0695526392837783	0.105941764091804	-0.656517662132821	0.511491107202738	0.810820202681822	CG10286
FBgn0037440	238.221947047602	0.0808884910798963	0.158869930441737	0.509149156514301	0.610647678197882	0.861957784078883	CRAT
FBgn0037442	2431.40049204832	-0.0954443230101479	0.0918927310363606	-1.03864932442134	0.298967857196535	0.650793365728314	gzl
FBgn0037443	1444.69523411889	-0.103502038813461	0.147549898432438	-0.70147143382043	0.483008855865326	0.791138295375838	Dmtn
FBgn0037445	1256.29323742157	-0.43931954144384	0.125160867457647	-3.51003912299106	0.000448040766487894	0.00586653378620086	CG9727
FBgn0037446	873.520234937852	-0.137404449395064	0.113331356018262	-1.21241335339641	0.225354191867663	0.571158580615213	Zif
FBgn0037447	0.31316091340092	0.0975048859978981	3.67763769953216	0.0265129123541185	0.978848234650765	NA	Neurochondrin
FBgn0037448	6.45753736725521	-0.282167411185948	0.78035833953483	-0.361586974714908	0.717660699652948	0.904656830287719	CG15186
FBgn0037449	19.6451997909551	-0.181811497614873	0.458397915051124	-0.396623744666456	0.691644940036333	0.896187486512563	CG15185
FBgn0037454	0	NA	NA	NA	NA	NA	CG1137
FBgn0037455	0	NA	NA	NA	NA	NA	CG2336
FBgn0037456	0	NA	NA	NA	NA	NA	CG1138
FBgn0037459	0	NA	NA	NA	NA	NA	NA
FBgn0037460	0	NA	NA	NA	NA	NA	sowi
FBgn0037461	0	NA	NA	NA	NA	NA	CG15177
FBgn0037462	0	NA	NA	NA	NA	NA	sunz
FBgn0037463	0.125504515033079	-0.777587940589801	3.87024885644679	-0.200914196846683	0.840765666585132	NA	djl
FBgn0037464	0.334037174913302	0.383727214261422	3.50435115802912	0.109500217574438	0.912805749208181	NA	Mst84B
FBgn0037465	442.728575997717	0.155586945004861	0.146183393968106	1.06432708108287	0.287180554069099	0.63979337305349	CG1105
FBgn0037466	533.525655108467	-0.147578799714692	0.122436417527819	-1.20535052147504	0.228068013750146	0.574548219772755	CG1965
FBgn0037467	739.6780793908	0.0689526279101204	0.117744732516739	0.585611147405834	0.558136855535722	0.83608569778932	Ufl1
FBgn0037468	3146.70077127865	0.966350226230225	0.0940346730229576	10.2765309344384	8.99055410230396e-25	2.02840732169673e-22	CG1943
FBgn0037469	178.440682726407	0.110721202243527	0.172126475292694	0.643254920867053	0.520058701774031	0.817110192980942	Dpck
FBgn0037470	880.868605922136	0.225557302323678	0.113311434310631	1.99059612735408	0.0465253063590445	0.215935828488371	Tailor
FBgn0037472	239.239587860762	0.0640123423140832	0.154529941115658	0.414239090832069	0.678699016036576	0.891723554144517	CG10098
FBgn0037473	230.753098519061	-0.036670328670607	0.158878898414948	-0.230806790810157	0.81746490536263	0.938745303660153	CG10068
FBgn0037475	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	Fer1
FBgn0037477	0.490240014363102	-0.171998876921421	2.84650183460349	-0.0604246499441938	0.951817426706731	NA	CG14610
FBgn0037478	263.483791855505	0.0237075471348354	0.153119669844274	0.154830187127143	0.876955192286387	0.960419450779709	CG2656
FBgn0037481	182.133606736082	0.0240360028460787	0.177090675970881	0.135727094124543	0.892037027905329	0.965103888774532	MAGE
FBgn0037482	811.421785342317	-0.129094903836813	0.111474106836585	-1.158070761904	0.246835160539728	0.597504710479439	CG10055
FBgn0037483	8.55169272058703	-0.34513248113247	0.693737376983457	-0.497497313224195	0.618838397115941	0.865205240275256	CG14609
FBgn0037485	0.45895821767739	-2.22831276910029	3.17129862348332	-0.702649934194067	0.482273935567195	NA	CG14606
FBgn0037486	1.10913152532971	-0.563410048795896	1.94545030853842	-0.289603926825134	0.772119262517765	NA	CG14605
FBgn0037487	4.43110587217085	0.334337188030898	0.924955770318238	0.361462892345508	0.717753440046489	0.904656830287719	thw
FBgn0037488	0	NA	NA	NA	NA	NA	CG14607
FBgn0037489	691.458543257833	-0.00776527996878721	0.108748238190963	-0.0714060300926558	0.943074610542781	0.979822115735734	CG1234
FBgn0037490	56.523756556777	0.605176994069787	0.291589181542175	2.07544392034399	0.0379454112307987	0.190029410028343	CG10053
FBgn0037491	144.243633208872	-0.158761371363386	0.178929834788174	-0.887282836600923	0.374926643762587	0.711852257862777	CG1227
FBgn0037492	52.2118108887506	-0.229138557276541	0.290062311912113	-0.789963217786006	0.429549249730382	0.750368046134134	CG10050
FBgn0037493	0	NA	NA	NA	NA	NA	CR10032
FBgn0037498	0	NA	NA	NA	NA	NA	CG10029
FBgn0037500	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG17944
FBgn0037501	0	NA	NA	NA	NA	NA	Ir84a
FBgn0037502	0	NA	NA	NA	NA	NA	wa-cup
FBgn0037503	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG14598
FBgn0037504	267.034318884291	0.057424573375038	0.163248854356994	0.351760957840852	0.725017540649097	0.908187386553183	CG1142
FBgn0037506	5.1097625465776	-0.736260227656741	0.85773729946971	-0.858374968783482	0.390685444847436	0.722212498176043	Mics1
FBgn0037512	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	CG2616
FBgn0037513	48.8693932271327	-0.446557294264564	0.30000172083989	-1.4885157758908	0.136614924860383	0.43085115550054	pyd3
FBgn0037514	0.219933486147051	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701314	NA	CG10919
FBgn0037515	688.518001259248	-0.114909550686392	0.119264697697586	-0.963483351777433	0.335305014931215	0.684005487569466	Sp7
FBgn0037516	0.549273259011851	0.473347955648743	2.73958675872979	0.17278078678852	0.862823739818826	NA	CG11286
FBgn0037517	1.10405690377882	0.980094398918998	2.00408910135589	0.489047317435089	0.624808197860061	NA	CG10086
FBgn0037518	202.185238932393	0.33037291347139	0.16352826288382	2.02028021117124	0.0433543302529122	0.207593822891142	CG2641
FBgn0037519	0.205179425543192	-1.21768948945575	3.85664023639295	-0.31573841862798	0.752201063378715	NA	CG3014
FBgn0037520	0	NA	NA	NA	NA	NA	CG18268
FBgn0037521	0.418262213173826	0.76221580255369	3.00018319288256	0.254056420408567	0.799451970424414	NA	CG2993
FBgn0037525	14.4933642880329	0.509193136935714	0.510979419675077	0.996504198269867	0.31900522824635	0.670073708780747	CG17816
FBgn0037526	159.961543216189	-0.0106330806818625	0.178364663029829	-0.0596142784183899	0.952462846061775	0.984294042452266	ArgRS-m
FBgn0037529	609.780331173636	0.057939313109445	0.124415852832721	0.465690760383609	0.641436866925678	0.874768651218303	mRpS9
FBgn0037530	2999.64321773999	-0.238959595300533	0.110173598752219	-2.16893700493487	0.0300874668349754	0.163117449587769	EMC1
FBgn0037531	260.965009859048	0.294471837229263	0.157885736626551	1.86509461539126	0.0621681431996369	0.262358509359043	CG10445
FBgn0037533	4274.33433200943	0.007848874001643	0.0847364960130481	0.0926268416909097	0.926200018829638	0.974953219964348	CD98hc
FBgn0037534	1.31526349897726	0.0350949876775047	1.7575495956621	0.0199681350467289	0.984068792044135	NA	ELOVL
FBgn0037535	116.204985067806	-0.0973881526083838	0.206002684635893	-0.472751861367808	0.636390221784159	0.872482831251965	PIG-H
FBgn0037536	940.961705095981	0.0144488672341676	0.115597022223069	0.124993420732633	0.900528758985869	0.968200458249836	CG2698
FBgn0037537	755.232972365626	0.0908480740228888	0.112056205291593	0.810736663681265	0.417516913614713	0.742918366611902	CG2767
FBgn0037538	499.24478369639	-0.0185384008456362	0.133107277151035	-0.139274134686121	0.889233528190833	0.96402201876644	CG3223
FBgn0037539	560.696516544492	-0.420544047338826	0.125052673835448	-3.36293526911869	0.000771184444235193	0.00934662799562736	CG10435
FBgn0037540	119.573283251528	0.0893648371184699	0.193345647222997	0.462202477283599	0.643936126914699	0.875327062383036	Pbp95
FBgn0037541	2133.32701861402	0.0597146167639264	0.0986178560029561	0.605515260462937	0.544836688065352	0.831201564224922	CG2747
FBgn0037543	178.663694284432	-0.184446993389605	0.165022431834889	-1.11770861293664	0.263691463030012	0.616588143290214	CG10903
FBgn0037544	70.859302492248	-0.23206888033279	0.258062530346104	-0.899273831119719	0.368506822624174	0.707755797479778	CG11035
FBgn0037546	0.789241680080255	0.657267843045532	2.60112876724082	0.252685622996948	0.800511158617955	NA	mAChR-B
FBgn0037547	0.732390074783833	-1.63437482896502	2.39021767143827	-0.683776564994418	0.494116267032309	NA	CG7910
FBgn0037548	139.651605470368	-0.384421792550697	0.200980458008794	-1.91273219475834	0.0557823454194908	0.244359677262354	CG7900
FBgn0037549	2166.81329647096	0.0178759535593627	0.096067445057283	0.186077120596927	0.852384283679189	0.951973423120812	CG7878
FBgn0037550	235.86135492407	0.137040460084875	0.158329448654443	0.865539931134149	0.386742509013149	0.719118494568687	CG9667
FBgn0037551	854.768900069589	-0.117428607649176	0.119447214791323	-0.98310042519054	0.325558015065133	0.674654963390981	Arl8
FBgn0037552	2000.86131470916	-0.187003377159178	0.100118994967868	-1.86781117028986	0.0617883959170911	0.261508463527891	CG7800
FBgn0037553	261.892055489739	-0.456264546510229	0.184230285166999	-2.47659903525981	0.0132640820507107	0.0905435670785129	CG18249
FBgn0037554	677.939698236031	0.290567580855928	0.108251192748121	2.6841974991631	0.00727041434436605	0.0574774266092335	DNApol-iota
FBgn0037555	625.109274720691	-0.0226576433409307	0.124500624490384	-0.181988190289606	0.855591993921546	0.952232981851212	Ada2b
FBgn0037556	595.332486769054	0.0697876091701005	0.114577128917632	0.609088478908122	0.542465793717256	0.830692049933543	CG9636
FBgn0037560	533.70607090163	0.0893618602353006	0.141645251221094	0.63088497118633	0.528115739166679	0.822810954447752	NA
FBgn0037561	314.925581396519	-0.146613209807735	0.15016994740265	-0.976315250445029	0.328908264811413	0.678324252246167	CG9630
FBgn0037562	8.76306921963682	0.754704732758864	0.687835549239887	1.0972168181666	0.272546622917842	0.624677711657747	Nazo
FBgn0037563	1.18877932221863	2.50630169411046	1.79997808674491	1.39240678126414	0.163799252142784	NA	CG11672
FBgn0037565	2.59968308582797	-0.426594768355826	1.22856509404359	-0.347230090146685	0.728418466830917	NA	CG9626
FBgn0037566	472.997365384155	0.156314969171112	0.123204851413965	1.2687403732658	0.204533677826104	0.543057281590794	mRpL1
FBgn0037567	153.328341942531	0.182642465703407	0.197030382089579	0.926976153456217	0.353938915672258	0.700631837795319	NA
FBgn0037569	297.043635101103	0.0898704051131744	0.16918017901016	0.531211195300704	0.595272435843863	0.857069773756869	tex
FBgn0037570	0.258912392153601	1.65794064162673	3.82852242949134	0.43304973972609	0.664978634992257	NA	CG11693
FBgn0037571	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG11694
FBgn0037572	0	NA	NA	NA	NA	NA	CG11698
FBgn0037573	959.140380858971	-0.0273810421882465	0.132044410829106	-0.207362371616649	0.835726866996222	0.944344033422491	CG7483
FBgn0037574	116.051953326506	-0.319144697266858	0.208653073190911	-1.52954707249795	0.126128878920644	0.409977098493811	Coq2
FBgn0037576	0.657258601819753	-0.136012491333654	2.37570678706273	-0.0572513797049075	0.954344950158735	NA	Or85a
FBgn0037577	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG7443
FBgn0037578	216.805686787056	0.020272141887653	0.167226618932615	0.121225568136505	0.903512373014513	0.968686598132346	CG9601
FBgn0037579	0.883287175254132	3.50200879439297	2.21102615840254	1.583883926965	0.113220135686423	NA	COX7AL
FBgn0037580	2199.50597631413	0.243635765735366	0.107501358057157	2.26635058513241	0.023429926545707	0.137531636875034	DppIII
FBgn0037581	71.1246340341568	0.340540020641898	0.239804559444886	1.42007316887636	0.15558638063202	0.467872773069043	CG7352
FBgn0037583	430.190631734657	0.348308057703518	0.156067457580194	2.23177889294789	0.0256295800082771	0.146229956088182	CG9684
FBgn0037584	15.3411512055129	0.608322480160954	0.505333182299875	1.20380474005755	0.228665057200138	0.574780666021674	CG7963
FBgn0037589	0.267331308877954	0.0975058375791425	3.87108289295889	0.0251882587573869	0.979904802140724	NA	Obp85a
FBgn0037590	0.205179425543192	-1.21768948945575	3.85664023639295	-0.31573841862798	0.752201063378715	NA	Or85b
FBgn0037591	0.277391822383485	0.0975057535478326	3.85439118411465	0.0252973164606876	0.979817814401703	NA	Or85c
FBgn0037592	390.666619589186	-0.316383630929425	0.130365707286651	-2.42689306501252	0.0152287437998407	0.100634144737642	CG11737
FBgn0037594	0.425930979610252	1.5272015025552	2.95643683889787	0.516568283300286	0.605457560938507	NA	Or85d
FBgn0037599	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	NA
FBgn0037600	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	NA
FBgn0037601	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	Cyp313b1
FBgn0037602	54.1695877339559	0.108534782319584	0.27846175059312	0.389765495937615	0.696709960144016	0.89736958910965	SLIRP2
FBgn0037603	192.900444653692	-0.0595642914966114	0.167052043096651	-0.356561287084346	0.721420263307678	0.906825270977751	CG11753
